Ingested app: 'AC Freedom' (row 4899) in  0.6275 seconds
Ingested app: 'Premier League - Official App' (row 10178) in  0.044 seconds
Ingested app: 'My Little Pony Celebration' (row 2231) in  0.0441 seconds
Ingested app: 'Portable Wi-Fi hotspot' (row 4609) in  0.0441 seconds
Ingested app: 'Podcast Addict' (row 3758) in  0.0441 seconds
Ingested app: 'Hot Wheels: Race Off' (row 2057) in  0.0445 seconds
Ingested app: 'Duolingo: Learn Languages Free' (row 8439) in  0.0486 seconds
Ingested app: 'FlexBook' (row 7489) in  0.0441 seconds
Ingested app: 'LG BT Reader Plus' (row 6788) in  0.0426 seconds
Ingested app: 'CP Calculator - Poke Go Calc' (row 7705) in  0.0505 seconds
Ingested app: 'Read books online' (row 166) in  0.0463 seconds
Ingested app: 'Chest CT Sectional Walker' (row 7898) in  0.0463 seconds
Ingested app: 'EZ-Builder Mobile' (row 10156) in  0.0457 seconds
Ingested app: 'DS video' (row 8814) in  0.0457 seconds
Ingested app: 'Calvary.ch App' (row 7340) in  0.0456 seconds
Ingested app: 'Babbel \u2013 Learn Spanish' (row 802) in  0.0457 seconds
Ingested app: 'Angry Birds Friends' (row 4874) in  0.0349 seconds
Ingested app: 'How it works: AK-74N' (row 5272) in  0.0349 seconds
Ingested app: 'VMate Lite - Funny Short Videos Social Network' (row 4698) in  0.047 seconds
Ingested app: 'TeachersPayTeachers' (row 818) in  0.047 seconds
Ingested app: 'Fruits Bomb' (row 1741) in  0.0531 seconds
Ingested app: 'Karta GPS - Offline Navigation' (row 3842) in  0.0531 seconds
Ingested app: 'Sticky Note + : Sync Notes' (row 3539) in  0.047 seconds
Ingested app: 'Cars: Lightning League' (row 2099) in  0.047 seconds
Ingested app: 'Little Panda Run' (row 2100) in  0.0469 seconds
Ingested app: 'Resume & CV Creator by Desygner' (row 7948) in  0.0469 seconds
Ingested app: 'F*ck This Game' (row 7465) in  0.0379 seconds
Ingested app: 'AC Remote for O General - NOW FREE' (row 4432) in  0.047 seconds
Ingested app: 'Starbucks' (row 1197) in  0.0469 seconds
Ingested app: 'My Photo Keyboard' (row 8446) in  0.0469 seconds
Ingested app: 'HPlus' (row 4187) in  0.0538 seconds
Ingested app: 'B&H Photo Video Pro Audio' (row 6220) in  0.0434 seconds
Ingested app: 'FB Photographie' (row 10228) in  0.0346 seconds
Ingested app: 'MX Player Codec (ARMv7)' (row 10729) in  0.0479 seconds
Ingested app: 'Vote 4 DC' (row 8269) in  0.0545 seconds
Ingested app: 'Frases Cristianas de Esperanza y Fe' (row 10352) in  0.0456 seconds
Ingested app: 'Live Talk - Free Text and Video Chat' (row 680) in  0.0395 seconds
Ingested app: 'DB Tools' (row 8214) in  0.0469 seconds
Ingested app: '4 x4 Offroad SUV 3D Truck Simulator Driving 2017' (row 10492) in  0.0488 seconds
Ingested app: 'Ambient CX' (row 8079) in  0.0331 seconds
Ingested app: 'Asana: organize team projects' (row 248) in  0.047 seconds
Ingested app: 'Body scanner (prank)' (row 5447) in  0.0313 seconds
Ingested app: 'ParaTek Ai Speech generator' (row 5190) in  0.0404 seconds
Ingested app: 'Al-Quran 30 Juz free copies' (row 5338) in  0.04 seconds
Ingested app: 'Soul Mate' (row 658) in  0.047 seconds
Ingested app: 'Dermatology Atlas (Colored & Illustrative)' (row 2448) in  0.0469 seconds
Ingested app: 'eBay: Buy & Sell this Summer - Discover Deals Now!' (row 2662) in  0.0469 seconds
Ingested app: 'BI Office' (row 6273) in  0.0378 seconds
Ingested app: 'love' (row 2868) in  0.0376 seconds
Ingested app: 'Gods by Night' (row 651) in  0.0376 seconds
Ingested app: 'EZ Bluetooth' (row 10140) in  0.047 seconds
Ingested app: 'Calvin Klein Petite Dresses' (row 7460) in  0.0469 seconds
Ingested app: 'A-Z Punjabi Songs & Music Videos 2018' (row 5904) in  0.0469 seconds
Ingested app: 'QR Code Pro' (row 6680) in  0.0482 seconds
Ingested app: 'Zona Azul Digital F\xe1cil SP CET - OFFICIAL S\xe3o Paulo' (row 89) in  0.0482 seconds
Ingested app: 'Youper - AI Therapy' (row 2493) in  0.0521 seconds
Ingested app: 'Al Quran Al karim' (row 5325) in  0.0485 seconds
Ingested app: 'B-Dubs\xae' (row 3962) in  0.0438 seconds
Ingested app: 'BC Highways - Road Conditions' (row 5979) in  0.0358 seconds
Ingested app: 'Diary with lock' (row 1574) in  0.0482 seconds
Ingested app: 'Eternal life' (row 1547) in  0.0563 seconds
Ingested app: 'Salah Widget (DK+Malmo)' (row 8492) in  0.0418 seconds
Ingested app: 'Paw Patrol by ShuffleCards' (row 2108) in  0.0459 seconds
Ingested app: 'Messages, Text and Video Chat for Messenger' (row 10170) in  0.046 seconds
Ingested app: 'CS Customizer' (row 7814) in  0.0458 seconds
Ingested app: 'Real Racing 3' (row 9143) in  0.0451 seconds
Ingested app: 'Bike 3D Configurator' (row 8426) in  0.044 seconds
Ingested app: 'FAST EO' (row 9659) in  0.044 seconds
Ingested app: "Assassin's Creed Identity" (row 4901) in  0.048 seconds
Ingested app: 'BH Mail' (row 6247) in  0.044 seconds
Ingested app: 'Frozen Free Fall' (row 2138) in  0.0441 seconds
Ingested app: 'BluTV' (row 3707) in  0.0472 seconds
Ingested app: 'Free GPS Navigation' (row 6068) in  0.0434 seconds
Ingested app: 'Applock' (row 3348) in  0.0462 seconds
Ingested app: 'cx-33wifi' (row 8043) in  0.0479 seconds
Ingested app: 'Zillow: Find Houses for Sale & Apartments for Rent' (row 1507) in  0.048 seconds
Ingested app: 'Nursing Care Plan NANDA Tables' (row 2300) in  0.0484 seconds
Ingested app: 'InstaBeauty -Makeup Selfie Cam' (row 2858) in  0.0419 seconds
Ingested app: 'Investigation Discovery GO' (row 911) in  0.044 seconds
Ingested app: 'Hello Face' (row 2443) in  0.0481 seconds
Ingested app: 'CF Themis' (row 7276) in  0.0441 seconds
Ingested app: 'Tribeca Shortlist - Handpicked Movies' (row 976) in  0.044 seconds
Ingested app: 'Star Wars\u2122: Galaxy of Heroes' (row 9149) in  0.048 seconds
Ingested app: 'Thomas & Friends: Race On!' (row 2072) in  0.0427 seconds
Ingested app: 'Je Parle ANGLAIS - Apprendre l\u2019anglais Audio cours' (row 4345) in  0.0427 seconds
Ingested app: 'Firefox Browser fast & private' (row 4074) in  0.0441 seconds
Ingested app: 'Pi Dark [substratum]' (row 4490) in  0.0441 seconds
Ingested app: 'Woodman Deluxe' (row 5826) in  0.0441 seconds
Ingested app: 'Galaxian(FC)' (row 10270) in  0.048 seconds
Ingested app: 'Dz Camera' (row 9136) in  0.048 seconds
Ingested app: 'DRAGON QUEST III' (row 8721) in  0.0441 seconds
Ingested app: 'YouCut - Video Editor & Video Maker, No Watermark' (row 3682) in  0.048 seconds
Ingested app: 'Atlan3D Navigation: Korea navigator' (row 3833) in  0.0401 seconds
Ingested app: 'CQ' (row 7717) in  0.0479 seconds
Ingested app: 'ABAI CE Scanner' (row 7202) in  0.049 seconds
Ingested app: 'Free Blood Pressure' (row 2356) in  0.0469 seconds
Ingested app: 'Real Football' (row 9174) in  0.0448 seconds
Ingested app: 'Diary with lock' (row 1574) in  0.044 seconds
Ingested app: 'video player for android' (row 3685) in  0.048 seconds
Ingested app: 'Xtreme Racing 2018 - Jeep & 4x4 off road simulator' (row 2105) in  0.0465 seconds
Ingested app: 'OBJECTIFINFOS.CD' (row 7185) in  0.0478 seconds
Ingested app: 'Freecell CY' (row 8084) in  0.0378 seconds
Ingested app: 'Ag PhD Soybean Diseases' (row 5123) in  0.0482 seconds
Ingested app: 'B Tiff Viewer' (row 3981) in  0.0435 seconds
Ingested app: 'EF Staff' (row 9300) in  0.0313 seconds
Ingested app: 'FL Drone 2' (row 10610) in  0.049 seconds
Ingested app: 'Rejoin Your Ex' (row 10069) in  0.037 seconds
Ingested app: 'CCleaner' (row 7219) in  0.0477 seconds
Ingested app: 'FarmersOnly Dating' (row 10715) in  0.0544 seconds
Ingested app: 'Zaatar w Zeit' (row 4737) in  0.0428 seconds
Ingested app: 'CK SKILLZ' (row 7472) in  0.0483 seconds
Ingested app: 'California Cameras - Traffic' (row 7099) in  0.0492 seconds
Ingested app: 'FN Web Radio' (row 10670) in  0.0336 seconds
Ingested app: 'R Programming Solution' (row 4544) in  0.047 seconds
Ingested app: 'CO CASE Events' (row 7663) in  0.0313 seconds
Ingested app: 'U.S. Bank' (row 1160) in  0.035 seconds
Ingested app: 'My CU - Caucasus University' (row 7905) in  0.0506 seconds
Ingested app: 'Notepad & To do list' (row 3543) in  0.0469 seconds
Ingested app: 'Happy Fruits Bomb - Cube Blast' (row 2028) in  0.0469 seconds
Ingested app: '5 Minute Clinical Consult 2019 - #1 for 25 years' (row 2381) in  0.0374 seconds
Ingested app: 'Navigation Plus' (row 3150) in  0.0537 seconds
Ingested app: 'CI On The Go' (row 7411) in  0.0533 seconds
Ingested app: 'Toon Blast' (row 1752) in  0.0451 seconds
Ingested app: 'Sniper Gun Shot 3D: Impossible Missions' (row 7066) in  0.043 seconds
Ingested app: 'BK Shivani Videos' (row 6382) in  0.039 seconds
Ingested app: 'XX HD Video downloader-Free Video Downloader' (row 3678) in  0.0437 seconds
Ingested app: 'My Diet Diary Calorie Counter' (row 1414) in  0.0437 seconds
Ingested app: "Lep's World \U0001f340" (row 4323) in  0.0469 seconds
Ingested app: 'Firefighters First CU' (row 7929) in  0.0564 seconds
Ingested app: 'weather HD' (row 4743) in  0.0409 seconds
Ingested app: 'LINE Launcher' (row 3419) in  0.0469 seconds
Ingested app: 'Fever' (row 1009) in  0.0313 seconds
Ingested app: 'allhomes.com.au' (row 5684) in  0.0484 seconds
Ingested app: 'Breastfeeding Tracker Baby Log' (row 2431) in  0.0402 seconds
Ingested app: 'EU in the World' (row 9882) in  0.0381 seconds
Ingested app: 'Life market' (row 2680) in  0.0506 seconds
Ingested app: 'Microsoft Excel' (row 3459) in  0.0545 seconds
Ingested app: 'Block Puzzle' (row 1664) in  0.0433 seconds
Ingested app: 'BH A\xe7a\xed' (row 6260) in  0.0394 seconds
Ingested app: 'DN Driver' (row 8605) in  0.0469 seconds
Ingested app: 'Mobile Security: Antivirus, Web Scan & App Lock' (row 5720) in  0.0469 seconds
Ingested app: 'Business Mitra (BM)' (row 6455) in  0.0474 seconds
Ingested app: 'AU Students Zone (Result 2016)' (row 5668) in  0.0494 seconds
Ingested app: 'EF Staff' (row 9300) in  0.0439 seconds
Ingested app: 'FIFA - Tournaments, Soccer News & Live Scores' (row 2967) in  0.046 seconds
Ingested app: 'Nokia mobile support' (row 3259) in  0.047 seconds
Ingested app: 'RPG \u30d6\u30ec\u30a4\u30b8\u30f3\u30b0 \u30bd\u30a6\u30eb\u30ba \u30a2\u30af\u30bb\u30ec\u30a4\u30c8' (row 9211) in  0.0469 seconds
Ingested app: 'Just A Regular Arcade' (row 7595) in  0.0463 seconds
Ingested app: 'Ek-yatri: Travel where you Belong' (row 9532) in  0.0424 seconds
Ingested app: 'V LIVE - Star Live App' (row 4671) in  0.0484 seconds
Ingested app: 'UFC' (row 3100) in  0.0444 seconds
Ingested app: 'B & W Filter for Photo Editor Pro' (row 4735) in  0.0467 seconds
Ingested app: 'Live Talk - Free Text and Video Chat' (row 607) in  0.0427 seconds
Ingested app: "Jump'N'Shoot Attack" (row 4416) in  0.044 seconds
Ingested app: 'Ability DS UNO' (row 8825) in  0.044 seconds
Ingested app: 'iLauncher OS 12 Pro - Phone X' (row 4776) in  0.0473 seconds
Ingested app: 'Pastry & Cooking (Without Net)' (row 1184) in  0.0433 seconds
Ingested app: 'Fashion in Vogue' (row 1604) in  0.0482 seconds
Ingested app: 'Servidor Privado CR y CoC - Royale Servers PRO' (row 7775) in  0.0482 seconds
Ingested app: 'Evernote \u2013 Organizer, Planner for Notes & Memos' (row 3547) in  0.048 seconds
Ingested app: 'BJJ Roadmap by Stephan Kesting' (row 6348) in  0.0441 seconds
Ingested app: 'FP BW LCD View' (row 10743) in  0.0463 seconds
Ingested app: 'Acorn TV: World-class TV from Britain and Beyond' (row 915) in  0.0463 seconds
Ingested app: 'Summoners War' (row 1861) in  0.0464 seconds
Ingested app: 'Udemy - Online Courses' (row 787) in  0.0464 seconds
Ingested app: 'BT Satmeter' (row 6795) in  0.048 seconds
Ingested app: 'Tiny Scanner - PDF Scanner App' (row 231) in  0.048 seconds
Ingested app: 'I Am Wizard' (row 5375) in  0.0441 seconds
Ingested app: 'Sniper Killer Shooter' (row 7744) in  0.048 seconds
Ingested app: 'PBS KIDS Video' (row 4804) in  0.0461 seconds
Ingested app: 'Cisco Webex Teams' (row 258) in  0.0461 seconds
Ingested app: 'Blood Pressure Companion' (row 2275) in  0.0441 seconds
Ingested app: 'English speaking texts' (row 722) in  0.044 seconds
Ingested app: "Please Don't Touch Anything 3D" (row 4616) in  0.0453 seconds
Ingested app: 'Co-Optima Mobile' (row 7657) in  0.0453 seconds
Ingested app: 'Yahoo Finance' (row 1140) in  0.0456 seconds
Ingested app: 'Aj. Vallbona' (row 5234) in  0.0416 seconds
Ingested app: 'Extreme Rally Championship' (row 57) in  0.0482 seconds
Ingested app: 'Dr. Panda Restaurant 3' (row 2068) in  0.0442 seconds
Ingested app: 'Shoot! DX - lights for FREE' (row 9053) in  0.0475 seconds
Ingested app: 'chomp SMS' (row 398) in  0.0436 seconds
Ingested app: 'T-Mobile\xae FamilyMode\u2122' (row 4608) in  0.0443 seconds
Ingested app: 'AW Tozer Devotionals - Daily' (row 5738) in  0.0442 seconds
Ingested app: 'Video chat live advices' (row 628) in  0.0468 seconds
Ingested app: 'Hotwire Hotel & Car Rental App' (row 3199) in  0.0468 seconds
Ingested app: 'Ek Kauwa Pyasa Tha' (row 9522) in  0.0481 seconds
Ingested app: 'Al-Quran Al-Muallim' (row 5336) in  0.048 seconds
Ingested app: 'EZ Clock & Weather Widget' (row 10148) in  0.044 seconds
Ingested app: 'Horoscopes \u2013 Daily Zodiac Horoscope and Astrology' (row 1570) in  0.044 seconds
Ingested app: 'WiFi FPV' (row 8075) in  0.0451 seconds
Ingested app: 'Weather forecast' (row 3627) in  0.0471 seconds
Ingested app: 'BiggerCity: Chat for gay bears, chubs & chasers' (row 570) in  0.0417 seconds
Ingested app: 'DM Screen' (row 8544) in  0.0437 seconds
Ingested app: 'Magic Tiles - Blackpink Edition (K-Pop)' (row 4314) in  0.0424 seconds
Ingested app: 'Pink Diamond Princess Keyboard Theme' (row 3388) in  0.0463 seconds
Ingested app: 'Marvel and DC Wallpapers' (row 8255) in  0.0462 seconds
Ingested app: '3G DZ Configuration' (row 9098) in  0.0529 seconds
Ingested app: 'LA Times: Your California News' (row 3769) in  0.0453 seconds
Ingested app: 'Wifi Test' (row 1551) in  0.0465 seconds
Ingested app: 'Ustream' (row 4632) in  0.0456 seconds
Ingested app: '30 Day Fitness Challenge - Workout at Home' (row 1267) in  0.0456 seconds
Ingested app: 'Baseball Boy!' (row 1784) in  0.0414 seconds
Ingested app: 'K Health' (row 4280) in  0.0453 seconds
Ingested app: 'Q-See Plus' (row 4509) in  0.0481 seconds
Ingested app: 'Lady adviser (beauty, health)' (row 134) in  0.0448 seconds
Ingested app: 'Cristiano Ronaldo Wallpaper' (row 2966) in  0.0463 seconds
Ingested app: 'CompTIA Exam Training' (row 3903) in  0.0455 seconds
Ingested app: 'Dinosaur War' (row 8421) in  0.0446 seconds
Ingested app: 'Delicious Recipes' (row 1182) in  0.0445 seconds
Ingested app: 'ABCmouse.com' (row 2230) in  0.0399 seconds
Ingested app: 'PBA\xae Bowling Challenge' (row 5948) in  0.0359 seconds
Ingested app: 'Houlihan Lawrence' (row 1636) in  0.0482 seconds
Ingested app: 'Mapy.cz - Cycling & Hiking offline maps' (row 8138) in  0.0482 seconds
Ingested app: 'Photo Editor Pro' (row 2921) in  0.0469 seconds
Ingested app: 'DM security - Dragon Mobile' (row 8559) in  0.0469 seconds
Ingested app: 'Z App' (row 4831) in  0.0481 seconds
Ingested app: 'WoW AH Tracker' (row 5137) in  0.0481 seconds
Ingested app: 'Voxer Walkie Talkie Messenger' (row 9784) in  0.047 seconds
Ingested app: 'Facetune - For Free' (row 2883) in  0.047 seconds
Ingested app: 'ES Holo Theme' (row 9797) in  0.0469 seconds
Ingested app: 'ap,wifi testing,iperf,ping,android,Bluetooth,tcp' (row 5466) in  0.0469 seconds
Ingested app: 'FL Tax-Verify' (row 10584) in  0.0469 seconds
Ingested app: 'TerraGenesis - Space Colony' (row 1815) in  0.0469 seconds
Ingested app: 'Pedometer' (row 1262) in  0.0436 seconds
Ingested app: 'Qapital - Save Small. Live Large' (row 1108) in  0.0436 seconds
Ingested app: 'Racing in Car 2' (row 8309) in  0.0481 seconds
Ingested app: 'Google Handwriting Input' (row 3330) in  0.0481 seconds
Ingested app: 'Cut Out : Background Eraser and background changer' (row 6193) in  0.0313 seconds
Ingested app: 'Angry Birds Match' (row 4860) in  0.0468 seconds
Ingested app: 'EK Carevec' (row 9509) in  0.0435 seconds
Ingested app: 'Color Quartets' (row 7761) in  0.0515 seconds
Ingested app: 'DM 24/7' (row 8560) in  0.0331 seconds
Ingested app: "Where's My Water?" (row 9678) in  0.0368 seconds
Ingested app: 'myAT&T' (row 3492) in  0.0469 seconds
Ingested app: 'BF Browser by Betfilter - Stop Gambling Today!' (row 6091) in  0.0469 seconds
Ingested app: 'Ae Allah na Dai (Rasa)' (row 5022) in  0.0469 seconds
Ingested app: 'Bus Driver 3D: Hill Station' (row 9537) in  0.0469 seconds
Ingested app: 'Wifi Mingle' (row 635) in  0.0469 seconds
Ingested app: 'Radial-G : Infinity' (row 4176) in  0.0469 seconds
Ingested app: 'PHARMAGUIDE (DZ)' (row 9116) in  0.0435 seconds
Ingested app: 'Wi-Fi settings shortcut' (row 10461) in  0.0435 seconds
Ingested app: 'EF Summits' (row 9284) in  0.0482 seconds
Ingested app: 'BU Syllabus' (row 6830) in  0.0482 seconds
Ingested app: 'Cute Images for Whatsapp' (row 8696) in  0.047 seconds
Ingested app: 'AT&T Mobile Transfer' (row 4603) in  0.047 seconds
Ingested app: 'Free Cam Girls - Live Webcam' (row 682) in  0.0469 seconds
Ingested app: 'Square InPic - Photo Editor & Collage Maker' (row 2902) in  0.0469 seconds
Ingested app: 'Psiphon Pro - The Internet Freedom VPN' (row 4447) in  0.0407 seconds
Ingested app: 'RetroSelfie - Selfie Editor' (row 2879) in  0.0407 seconds
Ingested app: 'ELMO EV Charging' (row 9958) in  0.0505 seconds
Ingested app: 'BlackJack -21 Casino Card Game' (row 6350) in  0.035 seconds
Ingested app: 'Hangouts' (row 464) in  0.0526 seconds
Ingested app: 'BF Combat: Genesis' (row 6104) in  0.0569 seconds
Ingested app: 'The Florida Trail Guide' (row 10589) in  0.0482 seconds
Ingested app: 'Ez Mirror Match' (row 10138) in  0.0439 seconds
Ingested app: 'SMS Park' (row 90) in  0.0469 seconds
Ingested app: 'Taha Al Junaid Quran Mp3' (row 5347) in  0.0469 seconds
Ingested app: 'Woodland AH' (row 5134) in  0.0483 seconds
Ingested app: 'BN Pro RobotoXL HD Text' (row 6533) in  0.0483 seconds
Ingested app: 'Case Simulator Hero for CS:GO' (row 7846) in  0.0474 seconds
Ingested app: 'Shutterfly: Free Prints, Photo Books, Cards, Gifts' (row 2888) in  0.0503 seconds
Ingested app: 'Waplog - Free Chat, Dating App, Meet Singles' (row 2651) in  0.0434 seconds
Ingested app: 'EY eMentor' (row 10079) in  0.0395 seconds
Ingested app: 'Quizlet: Learn Languages & Vocab with Flashcards' (row 819) in  0.0469 seconds
Ingested app: 'Amadeus GR & CY' (row 8097) in  0.0469 seconds
Ingested app: 'KBA-EZ Health Guide' (row 2454) in  0.0469 seconds
Ingested app: 'TN Patta, Chitta, EC' (row 9225) in  0.0469 seconds
Ingested app: 'MYCU TX Mobile Banking' (row 7930) in  0.0482 seconds
Ingested app: 'Cut the Rope FULL FREE' (row 1986) in  0.0482 seconds
Ingested app: 'Run with Map My Run' (row 1383) in  0.0475 seconds
Ingested app: "Woody's Bar-B-Q" (row 6655) in  0.0505 seconds
Ingested app: 'Learning English for children' (row 3585) in  0.0323 seconds
Ingested app: 'Axxess Updater' (row 5801) in  0.0452 seconds
Ingested app: 'CD Carpe Diem App' (row 7169) in  0.0444 seconds
Ingested app: 'DS file' (row 8809) in  0.0444 seconds
Ingested app: 'Red Transporte DF' (row 8343) in  0.0471 seconds
Ingested app: 'Tasker' (row 9941) in  0.0431 seconds
Ingested app: 'Dresses Ideas & Fashions +3000' (row 133) in  0.0812 seconds
Ingested app: 'Rainbow Camera' (row 136) in  0.0772 seconds
Ingested app: 'The House of Da Vinci' (row 8171) in  0.0433 seconds
Ingested app: 'JStock - Stock Market, Portfolio & News' (row 1141) in  0.0432 seconds
Ingested app: 'Cut the Rope FULL FREE' (row 1986) in  0.0452 seconds
Ingested app: 'EUROBANK CY' (row 8103) in  0.0452 seconds
Ingested app: 'Ay Y\u0131ld\u0131z Keyboard' (row 5853) in  0.0459 seconds
Ingested app: 'DN Employee' (row 8596) in  0.0459 seconds
Ingested app: 'SnipSnap Coupon App' (row 2705) in  0.0463 seconds
Ingested app: 'EY-Parthenon' (row 10104) in  0.0423 seconds
Ingested app: 'Learn C# - .Net - C Sharp Programming Tutorial App' (row 4023) in  0.0551 seconds
Ingested app: 'Candy Crush Saga' (row 1869) in  0.055 seconds
Ingested app: 'Homeopathic Medicine Finder' (row 2534) in  0.0461 seconds
Ingested app: 'Masha and The Bear Jam Day Match 3 games for kids' (row 9677) in  0.0461 seconds
Ingested app: 'BL File Explorer' (row 6428) in  0.0445 seconds
Ingested app: 'mail.com mail' (row 462) in  0.0454 seconds
Ingested app: 'Yandex.Trains' (row 3862) in  0.0456 seconds
Ingested app: 'HTC Service \uff0d DLNA' (row 3688) in  0.0456 seconds
Ingested app: 'Browser 4G' (row 352) in  0.0441 seconds
Ingested app: 'Emoji keyboard - Cute Emoticons, GIF, Stickers' (row 3328) in  0.0441 seconds
Ingested app: 'Monster Truck Stunt 3D 2019' (row 49) in  0.0454 seconds
Ingested app: 'Simple Photo BG Changer' (row 6157) in  0.0454 seconds
Ingested app: 'DS Companion' (row 8828) in  0.0466 seconds
Ingested app: 'Job CV Maker & Portfolio Maker' (row 7971) in  0.0465 seconds
Ingested app: 'The Grand Bike V' (row 4692) in  0.0445 seconds
Ingested app: "Hey AJ! It's Saturday!" (row 5237) in  0.0447 seconds
Ingested app: 'Test Application DT 02' (row 8871) in  0.0421 seconds
Ingested app: 'T-Mobile\xae FamilyMode\u2122' (row 4608) in  0.0421 seconds
Ingested app: 'Square Point of Sale - POS' (row 208) in  0.048 seconds
Ingested app: 'Ultimate Tennis' (row 5427) in  0.0441 seconds
Ingested app: 'ZAK DW' (row 9004) in  0.048 seconds
Ingested app: 'My Recipes Cookbook : RecetteTek' (row 1218) in  0.0479 seconds
Ingested app: "Educational Children's Songs" (row 3599) in  0.0479 seconds
Ingested app: 'Hangouts' (row 464) in  0.044 seconds
Ingested app: 'VCalendar - VenkatRama and Co' (row 7634) in  0.048 seconds
Ingested app: 'Florida Storms' (row 10581) in  0.048 seconds
Ingested app: 'DG Screen Recorder' (row 8373) in  0.0441 seconds
Ingested app: 'Calorie Counter by FatSecret' (row 1397) in  0.048 seconds
Ingested app: 'FK Jablonec' (row 10546) in  0.0434 seconds
Ingested app: 'YAKALA AY' (row 5846) in  0.0434 seconds
Ingested app: 'Tencent News' (row 3751) in  0.0468 seconds
Ingested app: 'Hashtags For Likes.co' (row 7647) in  0.0427 seconds
Ingested app: 'DM EVOLUTION' (row 8553) in  0.047 seconds
Ingested app: 'Anime Mod for BM' (row 6492) in  0.043 seconds
Ingested app: 'C Examples' (row 4028) in  0.0441 seconds
Ingested app: 'Mitchell AH' (row 5176) in  0.044 seconds
Ingested app: 'EJ Tr\xedvia Game' (row 9453) in  0.0452 seconds
Ingested app: 'Temple Run 2' (row 1759) in  0.0452 seconds
Ingested app: 'A&E - Watch Full Episodes of TV Shows' (row 977) in  0.0431 seconds
Ingested app: 'Weather From DMI/YR' (row 3651) in  0.0431 seconds
Ingested app: 'Banorte Movil' (row 1072) in  0.0441 seconds
Ingested app: 'PJ Masks: Moonlight Heroes' (row 2038) in  0.044 seconds
Ingested app: 'Dr Driving Racer' (row 8791) in  0.0465 seconds
Ingested app: 'Lord Fairfax EMS Council' (row 2470) in  0.0465 seconds
Ingested app: 'My Boy! Free - GBA Emulator' (row 5593) in  0.0443 seconds
Ingested app: 'BW-IVMS' (row 6918) in  0.0442 seconds
Ingested app: 'Google Sheets' (row 3526) in  0.0476 seconds
Ingested app: 'Just Dance Now' (row 8197) in  0.0476 seconds
Ingested app: 'Filters for Selfie' (row 105) in  0.0462 seconds
Ingested app: 'WKBW 7 Eyewitness News' (row 10025) in  0.0461 seconds
Ingested app: 'EL AL Flights' (row 9542) in  0.044 seconds
Ingested app: 'Walmart MoneyCard' (row 1106) in  0.048 seconds
Ingested app: 'Software Update' (row 6635) in  0.0436 seconds
Ingested app: 'Tee and Mo Bath Time Free' (row 2185) in  0.0475 seconds
Ingested app: 'Motorola FM Radio' (row 10647) in  0.0463 seconds
Ingested app: 'ABAI CE Scanner' (row 7202) in  0.0463 seconds
Ingested app: 'Super ball DZ' (row 9110) in  0.0433 seconds
Ingested app: 'A-Y Collection' (row 5828) in  0.043 seconds
Ingested app: 'Google Chrome: Fast & Secure' (row 3996) in  0.0457 seconds
Ingested app: 'Sketchfab' (row 5533) in  0.0457 seconds
Ingested app: 'Themes Volvo FH 16 Trucks' (row 10401) in  0.0441 seconds
Ingested app: 'Superhero Doctor 2 -ER Surgery' (row 9738) in  0.044 seconds
Ingested app: 'SayHi Chat, Meet New People' (row 2650) in  0.044 seconds
Ingested app: 'Fishing Brain & Boating Maps Marine' (row 626) in  0.044 seconds
Ingested app: 'CL Reader for Craigslist(For sale, jobs, rental..)' (row 7499) in  0.0441 seconds
Ingested app: 'Security Master - Antivirus, VPN, AppLock, Booster' (row 7536) in  0.044 seconds
Ingested app: 'PhotoWonder: Pro Beauty Photo Editor Collage Maker' (row 2914) in  0.0426 seconds
Ingested app: 'Word Search multilingual' (row 8302) in  0.0426 seconds
Ingested app: 'Dream EZ' (row 10141) in  0.0444 seconds
Ingested app: 'Florida Driver License Test' (row 10595) in  0.0491 seconds
Ingested app: 'AC Remote for Samsung - NOW FREE' (row 4937) in  0.0464 seconds
Ingested app: 'Cymath - Math Problem Solver' (row 8116) in  0.0457 seconds
Ingested app: 'Sago Mini Hat Maker' (row 851) in  0.0462 seconds
Ingested app: 'Outdoor Movies BC' (row 5987) in  0.0467 seconds
Ingested app: 'Standoff 2' (row 7812) in  0.0481 seconds
Ingested app: 'Kiddopia - Preschool Learning Games' (row 2061) in  0.0507 seconds
Ingested app: 'Google Handwriting Input' (row 3330) in  0.0469 seconds
Ingested app: 'iSwipe Phone X' (row 4758) in  0.0479 seconds
Ingested app: 'BN Pro LcdD Legacy Text' (row 6514) in  0.0463 seconds
Ingested app: 'Roulette Advisor LITE' (row 6979) in  0.0423 seconds
Ingested app: 'FitConsole' (row 6248) in  0.0433 seconds
Ingested app: "CJ'S TIRE AND AUTO INC." (row 7422) in  0.0434 seconds
Ingested app: 'Messenger \u2013 Text and Video Chat for Free' (row 335) in  0.0466 seconds
Ingested app: 'Bubble Shooter 2' (row 1686) in  0.0422 seconds
Ingested app: 'CB Bank Mobile Banking' (row 7115) in  0.0423 seconds
Ingested app: 'What Am I? - Brain Teasers' (row 5376) in  0.0451 seconds
Ingested app: 'Access Point Names' (row 5471) in  0.0422 seconds
Ingested app: 'FD VR - Virtual App Launcher' (row 10290) in  0.0438 seconds
Ingested app: 'Left vs Right: Brain Training' (row 6666) in  0.0462 seconds
